agency,gfs,payment_order_date,amount
E0109833,21305,2020-12,66365986.71
E0109833,213183,2016-01,105015969.45
E0109833,213183,2016-02,77605194.45
E0109833,213183,2016-03,61671726.900000006
E0109833,213183,2016-04,79070391.96
E0109833,213183,2016-05,3482429.01
E0109833,213183,2016-07,124033273.38
E0109833,213183,2016-08,158576668.94
E0109833,213183,2016-09,172688704.65
E0109833,213183,2016-10,68073382.65
E0109833,213183,2016-11,146605959.07999998
E0109833,213183,2017-01,149628182.55
E0109833,213183,2017-02,137386775.4
E0109833,213183,2017-03,88740876.8
E0109833,213183,2017-05,188117230.35
E0109833,213183,2017-06,52710655.2
E0109833,213183,2017-08,67147410.95
E0109833,213183,2017-10,165569024.25
E0109833,213183,2017-11,95729779.17999999
E0109833,213183,2018-01,14817774.32
E0109833,213183,2018-04,72874476.22
E0109833,213183,2018-07,85841779.6
E0109833,213183,2018-09,15821367.450000001
E0109833,213183,2018-10,89517169.74
E0109833,213183,2018-12,47358885.21
E0109833,213183,2019-02,123268642.75
E0109833,213183,2019-03,92844743.1
E0109833,213183,2019-04,8264712.34
E0109833,213183,2019-07,71138041.8
E0109833,213183,2019-08,89243496.85
E0109833,213183,2019-11,93558085.95
E0109833,213183,2020-01,68113518.9
E0109833,213183,2020-02,18577418.66
E0109833,213183,2020-03,98458765.65
E0109833,213183,2020-04,46692229.5
E0109833,213183,2020-05,14162791.65
E0109833,213183,2020-06,35916448.050000004
E0109833,213183,2020-08,71256697.61
E0109833,213183,2020-09,74751989.55
E0109833,213183,2020-10,68963279.7
E0109833,213183,2020-11,93597589.2
E0109833,213183,2020-12,72084919.5
E0109833,213197,2016-02,101049830.7
E0109833,213197,2016-03,6957472.4399999995
E0109833,213197,2016-04,39980646.17
E0109833,213197,2016-06,76128316.95
E0109833,213197,2016-07,251271676.95000002
E0109833,213197,2016-08,91422714.60000001
E0109833,213197,2016-09,24301394.48
E0109833,213197,2016-10,81329516.14
E0109833,213197,2016-11,41329197.4
E0109833,213197,2017-02,96923490.3
E0109833,213197,2017-03,57460100.25
E0109833,213197,2017-05,94740426.71
E0109833,213197,2017-06,14455056.4
E0109833,213197,2017-08,125041788.9
E0109833,213197,2017-09,60734503.3
E0109833,213197,2017-12,66554277.29
E0109833,213197,2018-01,73939468.05
E0109833,213197,2018-03,50800202.25
E0109833,213197,2018-04,29018425.8
E0109833,213197,2018-05,33446797.650000002
E0109833,213197,2018-06,46635879.15
E0109833,213197,2018-07,21608916.98
E0109833,213197,2018-08,69842964.32
E0109833,213197,2018-09,65499457.58
E0109833,213197,2018-10,5498106.600000001
E0109833,213197,2018-11,93120780.85
E0109833,213197,2018-12,89713840.65
E0109833,213197,2019-01,96991021.05
E0109833,213197,2019-03,31058517.3
E0109833,213197,2019-06,53283659.1
E0109833,213197,2019-07,155156737.03
E0109833,213197,2019-08,46224544.800000004
E0109833,213197,2019-09,175059617.25
E0109833,213197,2019-10,88555113.07
E0109833,213197,2019-11,23281061.18
E0109833,213197,2019-12,134900092.2
E0109833,213197,2020-01,60201971.550000004
E0109833,213197,2020-04,153012994.05
E0109833,213197,2020-05,130911993.45
E0109833,213197,2020-07,65519327.059999995
E0109833,213197,2020-08,152557720.0
E0109833,213197,2020-10,61886096.03
E0109833,213197,2020-11,6560560.08
E0109833,213197,2020-12,35579438.98
E0109833,21325,2016-01,79515293.13
E0109833,21325,2016-02,88514782.41
E0109833,21325,2016-03,108164639.10000001
E0109833,21325,2016-05,98451403.05
E0109833,21325,2016-06,73644950.4
E0109833,21325,2016-07,57916801.95
E0109833,21325,2016-09,120952244.7
E0109833,21325,2016-10,21853459.8
E0109833,21325,2016-12,116331867.2
E0109833,21325,2017-02,145508574.79999998
E0109833,21325,2017-04,113673226.80000001
E0109833,21325,2017-05,4627734.2
E0109833,21325,2017-06,17680902.95
E0109833,21325,2017-12,94061024.16
E0109833,21325,2018-03,28741092.450000003
E0109833,21325,2018-04,33051716.25
E0109833,21325,2018-05,86062124.8
E0109833,21325,2018-07,83876188.09
E0109833,21325,2018-08,722892.5
E0109833,21325,2018-10,94393461.75
E0109833,21325,2018-11,153476070.3
E0109833,21325,2018-12,92753500.35000001
E0109833,21325,2019-01,125528354.7
E0109833,21325,2019-03,174145774.95000002
E0109833,21325,2019-04,105919400.25999999
E0109833,21325,2019-05,29722195.650000002
E0109833,21325,2019-07,72365785.8
E0109833,21325,2019-10,86348226.3
E0109833,21325,2019-11,40019671.21
E0109833,21325,2020-01,77175486.15
E0109833,21325,2020-03,94288414.47
E0109833,21325,2020-04,32997297.900000002
E0109833,21325,2020-06,83705470.03
E0109833,21325,2020-08,29915415.95
E0109833,21325,2020-09,61012549.92
E0109833,21325,2020-10,20661335.1
E0109833,21325,2020-11,60645200.25
E0109833,21325,2020-12,78255477.5
E0109833,21393,2016-01,8242647.75
E0109833,21393,2016-02,112700867.17
E0109833,21393,2016-04,89438359.17999999
E0109833,21393,2016-05,16184198.100000001
E0109833,21393,2016-06,250196407.65
E0109833,21393,2016-07,4227676.13
E0109833,21393,2016-08,25940540.85
E0109833,21393,2016-09,32396582.83
E0109833,21393,2016-11,67115297.16
E0109833,21393,2016-12,11663441.99
E0109833,21393,2017-01,67583071.89999999
E0109833,21393,2017-02,169696903.17
E0109833,21393,2017-03,167174264.25
E0109833,21393,2017-04,45358756.800000004
E0109833,21393,2017-06,7803406.529999999
E0109833,21393,2017-08,152061358.39
E0109833,21393,2017-11,24282551.259999998
E0109833,21393,2017-12,64179028.589999996
E0109833,21393,2018-01,142810662.39
E0109833,21393,2018-03,37418880.05
E0109833,21393,2018-04,66592997.1
E0109833,21393,2018-05,90975271.8
E0109833,21393,2018-06,140944654.96
E0109833,21393,2018-07,200073215.59
E0109833,21393,2018-08,61616261.43
E0109833,21393,2018-09,8798671.15
E0109833,21393,2018-10,56944224.75
E0109833,21393,2018-11,112260033.9
E0109833,21393,2018-12,59444305.33
E0109833,21393,2019-03,114072930.30000001
E0109833,21393,2019-04,30955945.619999997
E0109833,21393,2019-05,90525837.15
E0109833,21393,2019-06,44528005.2
E0109833,21393,2019-07,62720200.2
E0109833,21393,2019-08,135159709.79
E0109833,21393,2019-09,182577113.16
E0109833,21393,2019-11,51473989.93
E0109833,21393,2019-12,97376631.45
E0109833,21393,2020-01,81652285.58
E0109833,21393,2020-03,79823687.17
E0109833,21393,2020-04,114796128.30000001
E0109833,21393,2020-05,22466136.0
E0109833,21393,2020-07,79644772.61
E0109833,21393,2020-08,86386571.25
E0109833,21393,2020-09,90062581.34
E0109833,21393,2020-11,55392718.15
E0109833,214,2016-01,154754724.6
E0109833,214,2016-02,126703083.92
E0109833,214,2016-03,140721095.18
E0109833,214,2016-04,280290059.7
E0109833,214,2016-05,60650969.809999995
E0109833,214,2016-06,134011237.55
E0109833,214,2016-07,98863767.7
E0109833,214,2016-08,18717862.05
E0109833,214,2016-09,123846100.24
E0109833,214,2016-10,157285805.54999998
E0109833,214,2016-11,20662448.1
E0109833,214,2016-12,72183409.42
E0109833,214,2017-01,401177843.85
E0109833,214,2017-02,222721535.1
E0109833,214,2017-03,180994692.01999998
E0109833,214,2017-04,134675577.94
E0109833,214,2017-05,160510358.12
E0109833,214,2017-06,108479018.8
E0109833,214,2017-07,34206883.2
E0109833,214,2017-08,285669213.68
E0109833,214,2017-09,5029879.05
E0109833,214,2017-10,32780003.55
E0109833,214,2017-11,116830729.05000001
E0109833,214,2017-12,227590104.78
E0109833,214,2018-01,179003096.75
E0109833,214,2018-02,192290435.14
E0109833,214,2018-03,339963808.40999997
E0109833,214,2018-04,125371040.55000001
E0109833,214,2018-05,370365555.2
E0109833,214,2018-06,285813115.12
E0109833,214,2018-07,336901218.15000004
E0109833,214,2018-08,380267606.2
E0109833,214,2018-09,30498376.25
E0109833,214,2018-10,105932142.75
E0109833,214,2018-11,119473177.95
E0109833,214,2018-12,102672810.25999999
E0109833,214,2019-01,55631893.96
E0109833,214,2019-02,89157337.5
E0109833,214,2019-03,2201279.1999999997
E0109833,214,2019-04,12332928.23
E0109833,214,2019-05,277516353.01
E0109833,214,2019-07,327436569.78
E0109833,214,2019-08,166064083.5
E0109833,214,2019-09,103998898.23
E0109833,214,2019-10,87881426.85000001
E0109833,214,2019-11,5496336.3
E0109833,214,2019-12,141593080.65
E0109833,214,2020-01,131915554.05000001
E0109833,214,2020-02,28395044.74
E0109833,214,2020-03,265760637.45000002
E0109833,214,2020-04,181144513.37
E0109833,214,2020-05,212910691.26
E0109833,214,2020-06,147614912.34
E0109833,214,2020-07,85057729.05
E0109833,214,2020-08,151647696.07
E0109833,214,2020-09,104876443.64999999
E0109833,214,2020-10,143162997.6
E0109833,214,2020-11,167567112.97
E0109833,214,2020-12,360633508.2
E0109833,214047,2016-02,79988041.35000001
E0109833,214047,2016-04,4943526.0
E0109833,214047,2016-06,93150811.08
E0109833,214047,2016-11,73596082.35000001
E0109833,214047,2016-12,66824074.800000004
E0109833,214047,2017-03,26155108.35
E0109833,214047,2017-05,40579448.51
E0109833,214047,2017-06,37475869.2
E0109833,214047,2017-08,77918968.05
E0109833,214047,2017-09,104078802.45
E0109833,214047,2017-10,8541083.77
E0109833,214047,2018-01,86546013.17999999
E0109833,214047,2018-02,113248984.80000001
E0109833,214047,2018-03,155327073.88
E0109833,214047,2018-04,17557907.919999998
E0109833,214047,2018-06,84329733.60000001
E0109833,214047,2018-07,79890817.65
E0109833,214047,2018-08,152991613.95000002
E0109833,214047,2018-09,268554916.35
E0109833,214047,2018-10,233402784.3
E0109833,214047,2018-12,71273126.5
E0109833,214047,2019-02,38228925.11
E0109833,214047,2019-05,86803651.0
E0109833,214047,2019-06,90124071.45
E0109833,214047,2019-07,119557348.06
E0109833,214047,2019-08,214140303.3
E0109833,214047,2019-09,70692298.26
E0109833,214047,2019-11,70985536.65
E0109833,214047,2019-12,99455758.5
E0109833,214047,2020-01,13935204.15
E0109833,214047,2020-02,58899470.7
E0109833,214047,2020-04,77382715.2
E0109833,214047,2020-05,87394062.0
E0109833,214047,2020-06,120965608.05000001
E0109833,214047,2020-08,125096717.36
E0109833,214047,2020-09,85657755.08
E0109833,214047,2020-12,25951895.55
E0109833,214312,2016-02,114168575.85000001
E0109833,214312,2016-03,13160152.959999999
E0109833,214312,2016-04,95828314.69
E0109833,214312,2016-05,94138080.75
E0109833,214312,2016-06,117100755.45
E0109833,214312,2016-07,75005222.25
E0109833,214312,2016-08,132160684.16
E0109833,214312,2016-09,31938908.400000002
E0109833,214312,2016-11,61819538.550000004
E0109833,214312,2016-12,82491449.25
E0109833,214312,2017-01,69171527.41
E0109833,214312,2017-03,219829975.05
E0109833,214312,2017-04,243139695.75
E0109833,214312,2017-05,14562941.4
E0109833,214312,2017-07,166905801.89
E0109833,214312,2017-08,131671314.31
E0109833,214312,2017-10,86300421.9
E0109833,214312,2017-11,82964167.89999999
E0109833,214312,2017-12,96114940.95
E0109833,214312,2018-02,130461952.25999999
E0109833,214312,2018-03,216963627.71
E0109833,214312,2018-04,82691356.37
E0109833,214312,2018-05,65260622.239999995
E0109833,214312,2018-06,60441081.75
E0109833,214312,2018-07,66597982.5
E0109833,214312,2018-08,173097001.35
E0109833,214312,2019-02,251934695.25
E0109833,214312,2019-04,37945014.839999996
E0109833,214312,2019-06,33892574.06
E0109833,214312,2019-07,21824988.150000002
E0109833,214312,2019-08,30037683.900000002
E0109833,214312,2019-10,168353179.05
E0109833,214312,2020-01,59049545.1
E0109833,214312,2020-02,39429932.55
E0109833,214312,2020-05,19588610.68
E0109833,214312,2020-06,125730316.50999999
E0109833,214312,2020-07,145225395.0
E0109833,214312,2020-08,293730315.26
E0109833,214312,2020-09,90526943.62
E0109833,214312,2020-12,5158991.56
E0109833,21433,2016-01,106947277.5
E0109833,21433,2016-02,162067368.75
E0109833,21433,2016-03,39375765.81
E0109833,21433,2016-04,54766241.71
E0109833,21433,2016-06,76544732.25
E0109833,21433,2016-07,19776669.43
E0109833,21433,2016-08,4858057.79
E0109833,21433,2016-09,126712661.7
E0109833,21433,2016-10,6063914.850000001
E0109833,21433,2016-11,32201309.22
E0109833,21433,2016-12,81888978.15
E0109833,21433,2017-01,97282988.25
E0109833,21433,2017-02,233610396.2
E0109833,21433,2017-03,122451832.91
E0109833,21433,2017-05,22837348.8
E0109833,21433,2017-07,63615890.239999995
E0109833,21433,2017-08,104725179.3
E0109833,21433,2017-09,7340911.5
E0109833,21433,2017-12,61763312.1
E0109833,21433,2018-03,3730220.36
E0109833,21433,2018-05,57827014.35
E0109833,21433,2018-06,83769014.7
E0109833,21433,2018-07,15320643.450000001
E0109833,21433,2018-08,130936320.9
E0109833,21433,2018-10,6435931.95
E0109833,21433,2018-11,183433684.35
E0109833,21433,2019-01,52178782.95
E0109833,21433,2019-02,71142509.21
E0109833,21433,2019-03,80291062.95
E0109833,21433,2019-04,29280325.91
E0109833,21433,2019-05,30041020.8
E0109833,21433,2019-06,182969704.05
E0109833,21433,2019-07,90687652.25
E0109833,21433,2019-08,41859135.15
E0109833,21433,2019-09,3898511.4000000004
E0109833,21433,2019-10,115161338.13
E0109833,21433,2019-12,18490099.95
E0109833,21433,2020-01,108278620.67999999
E0109833,21433,2020-03,47014733.089999996
E0109833,21433,2020-05,23175411.0
E0109833,21433,2020-07,156434985.0
E0109833,21433,2020-08,138272106.0
E0109833,21433,2020-10,19424204.41
E0109833,21433,2020-12,31864142.1
E0109833,21434,2016-01,11170221.24
E0109833,21434,2016-02,42452933.25
E0109833,21434,2016-04,30410528.2
E0109833,21434,2016-05,15592926.54
E0109833,21434,2016-06,49490133.0
E0109833,21434,2016-07,149130148.65
E0109833,21434,2016-08,160024150.65
E0109833,21434,2016-09,84988481.55
E0109833,21434,2016-10,59776555.55
E0109833,21434,2016-11,6491368.04
E0109833,21434,2016-12,31350043.200000003
E0109833,21434,2017-01,95455979.85000001
E0109833,21434,2017-02,106145610.9
E0109833,21434,2017-03,33261849.02
E0109833,21434,2017-04,43154806.269999996
E0109833,21434,2017-05,54048709.050000004
E0109833,21434,2017-07,45948547.89
E0109833,21434,2017-08,53617699.800000004
E0109833,21434,2017-09,99655091.55
E0109833,21434,2017-10,69217414.23
E0109833,21434,2017-11,50025927.37
E0109833,21434,2017-12,83271997.39999999
E0109833,21434,2018-02,35516537.7
E0109833,21434,2018-03,189986252.51999998
E0109833,21434,2018-04,53321619.74
E0109833,21434,2018-05,80963374.12
E0109833,21434,2018-07,59328719.1
E0109833,21434,2018-08,204838243.05
E0109833,21434,2018-10,138024732.82999998
E0109833,21434,2018-12,43813358.4
E0109833,21434,2019-01,93579564.66
E0109833,21434,2019-02,182243885.25
E0109833,21434,2019-03,64093179.71
E0109833,21434,2019-05,27737439.06
E0109833,21434,2019-06,81587580.9
E0109833,21434,2019-08,1241704.8
E0109833,21434,2019-10,80444087.85000001
E0109833,21434,2019-12,67618815.60000001
E0109833,21434,2020-01,63474958.050000004
E0109833,21434,2020-02,77551430.16
E0109833,21434,2020-04,78979433.12
E0109833,21434,2020-05,96759155.85000001
E0109833,21434,2020-06,54562771.6
E0109833,21434,2020-07,93513656.07
E0109833,21434,2020-08,116883155.55000001
E0109833,21434,2020-09,89753886.6
E0109833,21434,2020-11,4232637.68
E0109833,21434,2020-12,119847538.11
E0109833,214357,2016-02,77680137.52
E0109833,214357,2016-03,100523760.75
E0109833,214357,2016-04,11820222.75
E0109833,214357,2016-07,49992480.300000004
E0109833,214357,2016-09,47414540.9
E0109833,214357,2016-11,46758162.269999996
E0109833,214357,2016-12,32617634.700000003
E0109833,214357,2017-01,131917701.30000001
E0109833,214357,2017-03,272162318.40000004
E0109833,214357,2017-04,45449426.4
E0109833,214357,2017-06,65172972.07
E0109833,214357,2017-07,67580880.67
E0109833,214357,2017-08,36379163.1
E0109833,214357,2017-09,110535390.0
E0109833,214357,2017-10,165492061.35
E0109833,214357,2017-12,8225329.350000001
E0109833,214357,2018-01,61470743.0
E0109833,214357,2018-02,19674167.59
E0109833,214357,2018-03,5194961.100000001
E0109833,214357,2018-04,13209782.04
E0109833,214357,2018-05,34667108.39
E0109833,214357,2018-06,232649347.35999998
E0109833,214357,2018-07,76553951.25
E0109833,214357,2018-08,3646049.4000000004
E0109833,214357,2018-09,58418782.53
E0109833,214357,2018-10,30868025.79
E0109833,214357,2019-04,17413032.0
E0109833,214357,2019-05,48268047.78
E0109833,214357,2019-06,87663474.15
E0109833,214357,2019-07,12177685.8
E0109833,214357,2019-08,144130107.45000002
E0109833,214357,2019-10,138701302.95000002
E0109833,214357,2020-03,19965574.02
E0109833,214357,2020-04,81251251.69
E0109833,214357,2020-05,100032376.17
E0109833,214357,2020-06,109092729.9
E0109833,214357,2020-07,94149249.60000001
E0109833,214357,2020-08,46490706.15
E0109833,214357,2020-09,60699409.050000004
E0109833,214357,2020-11,57357216.47
E0109833,214357,2020-12,12091585.8
E0109833,21446,2016-02,81554313.75
E0109833,21446,2016-04,153694712.29
E0109833,21446,2016-05,15486774.450000001
E0109833,21446,2016-06,187095967.76999998
E0109833,21446,2016-07,11856531.16
E0109833,21446,2016-08,179590060.65
E0109833,21446,2016-09,88901871.58
E0109833,21446,2016-10,73032247.05
E0109833,21446,2016-11,113056907.25
E0109833,21446,2016-12,97721413.65
E0109833,21446,2017-01,80595155.55
E0109833,21446,2017-06,49848310.050000004
E0109833,21446,2017-07,50084701.61
E0109833,21446,2017-08,114456557.25
E0109833,21446,2017-09,137405690.1
E0109833,21446,2017-10,32248679.169999998
E0109833,21446,2017-12,26063197.650000002
E0109833,21446,2018-03,8309947.800000001
E0109833,21446,2018-05,75322830.91
E0109833,21446,2018-07,99905958.98
E0109833,21446,2018-08,26099429.16
E0109833,21446,2018-10,94574512.09
E0109833,21446,2018-11,163917116.46
E0109833,21446,2018-12,1151292.03
E0109833,21446,2019-01,27021524.25
E0109833,21446,2019-04,63858113.550000004
E0109833,21446,2019-05,116081428.72
E0109833,21446,2019-07,78751895.37
E0109833,21446,2019-09,71571535.35000001
E0109833,21446,2019-10,19472673.37
E0109833,21446,2020-01,113184736.14999999
E0109833,21446,2020-02,74129916.0
E0109833,21446,2020-03,212343457.57
E0109833,21446,2020-04,87881013.15
E0109833,21446,2020-05,13849750.209999999
E0109833,21446,2020-08,128768893.89
E0109833,21446,2020-09,1305035.55
E0109833,21446,2020-10,74892585.47
E0109833,21446,2020-12,149339675.16
E0109833,21448,2016-01,104160094.5
E0109833,21448,2016-03,84420301.83
E0109833,21448,2016-04,86201939.63
E0109833,21448,2016-06,57089346.300000004
E0109833,21448,2016-07,44032758.12
E0109833,21448,2016-08,24813245.1
E0109833,21448,2016-10,70359964.5
E0109833,21448,2016-11,43210207.82
E0109833,21448,2017-01,168550995.9
E0109833,21448,2017-03,84828272.55
E0109833,21448,2017-05,37297182.88
E0109833,21448,2017-06,67626769.42999999
E0109833,21448,2017-08,107636059.65
E0109833,21448,2017-12,110509508.16
E0109833,21448,2018-02,87953474.45
E0109833,21448,2018-07,181667064.6
E0109833,21448,2018-08,10979425.8
E0109833,21448,2018-09,85595874.89999999
E0109833,21448,2018-10,85505903.7
E0109833,21448,2018-11,104855791.95
E0109833,21448,2019-01,90500830.25
E0109833,21448,2019-02,78261977.85000001
E0109833,21448,2019-04,40050287.550000004
E0109833,21448,2019-05,163863395.85
E0109833,21448,2019-06,34581694.35
E0109833,21448,2019-07,54182663.519999996
E0109833,21448,2019-09,142221026.54999998
E0109833,21448,2020-01,92026509.75
E0109833,21448,2020-03,39090052.050000004
